baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
9859.114565330723	0.2755055037691409	0.19041627991024485	1.4468589760234993	0.14793642496851414	0.7658439691941729	ENSG00000182871
2301.1011035828083	-0.36321097651038586	0.2526173623062069	-1.4377910258999709	0.15049335639186803	0.7658439691941729	ENSG00000142166
100.4790115800023	-0.7295495005731092	0.5153519182142643	-1.415633618093548	0.15688280313557032	0.772258587675745	ENSG00000186924
629.2176722351934	0.4813941409902878	0.34765131419639483	1.384703929864448	0.16614301694429376	0.772258587675745	ENSG00000272804
3482.8825378706324	-0.24184423315165038	0.1765272919952604	-1.3700104409812375	0.17068364241689846	0.772258587675745	ENSG00000160214
343.7969266688991	0.5199214158386298	0.38225529576761297	1.3601418256209306	0.17378504756411495	0.772258587675745	ENSG00000159231
184.6743960311084	-0.564755509400488	0.42203947691294696	-1.3381580167131586	0.18084493164271967	0.772258587675745	ENSG00000206107
976.7709974481231	-0.36139673289886737	0.2715678764531831	-1.330778653274075	0.18326185388597796	0.772258587675745	ENSG00000276076
5621.877254831481	0.2992267805179471	0.2276137141039679	1.3146254464318798	0.18863581371877278	0.772258587675745	ENSG00000155307
2710.5246754279983	0.2559916013415365	0.19567028402416617	1.3082804198818476	0.19077821381869633	0.772258587675745	ENSG00000184900
3058.6198902807373	-0.29185162939413145	0.22349917105755412	-1.305828688371178	0.19161082171115748	0.772258587675745	ENSG00000160194
140.64885397992353	-0.5879735808983255	0.4518626922220399	-1.3012217893160394	0.19318254902741036	0.772258587675745	ENSG00000186965
688.2961392060766	0.3318821678579961	0.25661811502392956	1.293292049265689	0.19591006947016854	0.772258587675745	ENSG00000160181
7442.745138207487	-0.20585123646284925	0.15942812353407537	-1.2911852181390797	0.19663945955879197	0.772258587675745	ENSG00000160298
116.58271515919327	-0.655266437894837	0.5094134259623485	-1.286315602414587	0.19833293944753028	0.772258587675745	ENSG00000184032
799.5955812413011	-0.38564210240384605	0.3002268191589596	-1.2845025087504327	0.1989661863444059	0.772258587675745	ENSG00000160180
10401.528973328379	-0.21668546804462438	0.1725383779655387	-1.2558682340684995	0.20916374737882443	0.7831549319276209	ENSG00000157551
2681.1320024010915	-0.3744838969270792	0.2985289694251534	-1.2544306760184258	0.20968550845476172	0.7831549319276209	ENSG00000154736
2308.8469406141535	-0.2701150295635601	0.21643934590912717	-1.2479941132189933	0.2120332130109716	0.7831549319276209	ENSG00000177692
10181.355766511631	0.23322094371226607	0.18833826723949404	1.2383088531641766	0.21560156236072983	0.7836945679461449	ENSG00000159200
2797.595174063247	0.25415335522852156	0.20823306792225182	1.2205235112965584	0.2222664822976514	0.7952972569712838	ENSG00000159261
338.578412164597	-0.4245446851345858	0.3540881212157372	-1.1989803094126426	0.23053560214884858	0.8121946598782511	ENSG00000249209
175.00654098441063	-0.48380117772730014	0.4103588675569249	-1.1789709348980677	0.23840974962861877	0.8177050928311549	ENSG00000279493
9559.988258263118	-0.19575054985733167	0.16632931347688917	-1.1768854555185215	0.23924122803356934	0.8177050928311549	ENSG00000160310
7464.285872078301	-0.24981312380097914	0.21550248820306242	-1.159212248007024	0.24636968018699335	0.8213793358533206	ENSG00000183778
7674.29752616674	-0.1980888391715273	0.1712878049831084	-1.1564678477318446	0.2474898435540573	0.8213793358533206	ENSG00000205758
2949.6711754894973	0.30216079432748877	0.26829748368737133	1.1262155357356092	0.2600742991560648	0.8398909759828377	ENSG00000280433
13809.421903812014	0.22089371494222657	0.19627330716469185	1.125439409633404	0.260402879016513	0.8398909759828377	ENSG00000160305
5323.983978360077	0.19020222934298386	0.17319564370737536	1.0981929179716678	0.2721202580370766	0.8654935984790353	ENSG00000184787
1715.3055170419902	-0.26241253475073434	0.24149220135440932	-1.0866294368057987	0.27720061024378567	0.8682984209938189	ENSG00000160202
5427.42147544697	0.20704305026814712	0.19216729046276765	1.0774104675647787	0.2812969297901386	0.8682984209938189	ENSG00000160223
136.79731384113128	0.5274325082798853	0.4934348642721674	1.06889996323601	0.28511474853669955	0.8682984209938189	ENSG00000232263
3347.748508240544	-0.27992014247438934	0.2635417834942811	-1.0621471053392324	0.28816890827742464	0.8682984209938189	ENSG00000160208
1274.2439835870687	0.38042771105918605	0.36603990992815644	1.0393066459169809	0.2986621449588965	0.8821547120130405	ENSG00000166265
7086.655040125985	0.2157711101319444	0.20838955098127324	1.0354219255040022	0.30047191064199635	0.8821547120130405	ENSG00000159267
8060.897669754609	-0.16537906251282813	0.16581783676468811	-0.9973538778431741	0.3185927703217742	0.8962043512865255	ENSG00000157538
474.413891761837	-0.34727387856015507	0.34914783296624957	-0.9946327766374089	0.31991490015243795	0.8962043512865255	ENSG00000205445
1542.5015006331298	0.21258278187600047	0.2154686787958351	0.9866064203114685	0.3238356215627013	0.8962043512865255	ENSG00000142182
17849.445004018933	0.19274941604873277	0.19785810685870037	0.9741800278438126	0.329967159442693	0.8962043512865255	ENSG00000197381
144.95253460755987	0.512319805203972	0.5290388556728562	0.9683973109165674	0.3328459819465584	0.8962043512865255	ENSG00000187026
100.66255609001544	-0.4947454886982838	0.5146185430010936	-0.9613829416504963	0.33635965809576374	0.8962043512865255	ENSG00000206106
6958.502999375656	0.17739327183257567	0.18519978474279286	0.957848153435713	0.3381393335048206	0.8962043512865255	ENSG00000160200
7597.877772141628	0.19850467319732915	0.2094201610789092	0.9478775690681132	0.34319178537710804	0.8962043512865255	ENSG00000155313
142.6894492807032	0.46989777993736875	0.4987507612153763	0.94214949926553	0.34611610494439105	0.8962043512865255	ENSG00000244362
3580.807298215525	-0.22312827819518352	0.23721746006810934	-0.9406064719313639	0.346906564069235	0.8962043512865255	ENSG00000183255
4332.116842268973	0.22950910610379321	0.24873365377363263	0.9227103072777788	0.3561581929651139	0.8962043512865255	ENSG00000159263
2283.1092038981733	0.19558375014170198	0.21465171663103214	0.9111678826118761	0.3622069237369915	0.8962043512865255	ENSG00000205927
247.62438366089808	0.4214401208514805	0.4650570806175873	0.9062115994273557	0.3648238646577683	0.8962043512865255	ENSG00000198390
96.60440976476569	0.47547323623362336	0.5260862978383563	0.9037932335194859	0.36610505036605834	0.8962043512865255	ENSG00000186967
66.5120879316855	0.4844328052296509	0.5361494937212818	0.9035405440138008	0.3662390803061782	0.8962043512865255	ENSG00000231068
93.82183133083066	0.46059332573683104	0.511507612974443	0.9004623079966635	0.3678742752005825	0.8962043512865255	ENSG00000186930
5862.631808051721	-0.14117094733605165	0.16035009847904558	-0.8803920214274128	0.37864697722433294	0.912738502993392	ENSG00000142173
2657.7316628285726	0.15732503785048058	0.1808742752677902	0.8698032797508423	0.3844079188318631	0.9169730563801733	ENSG00000159128
1800.1100325405557	-0.16995642458061197	0.198178108791257	-0.8575943408544119	0.3911165010318117	0.9209882512991977	ENSG00000154640
1541.5986198427136	0.20791830324900204	0.24650777950118716	0.84345534112444	0.39897383224310984	0.9209882512991977	ENSG00000154646
2988.2186462159275	-0.23166506306280693	0.2777099893395003	-0.8341978033047869	0.4041695288066113	0.9209882512991977	ENSG00000154639
3146.6330145359793	-0.15295988516350117	0.18387296582634793	-0.83187805491732	0.40547777990935324	0.9209882512991977	ENSG00000273590
9173.021305643484	-0.13042797567448766	0.15757260315988725	-0.8277325693613361	0.4078219698957315	0.9209882512991977	ENSG00000185917
198.45480819453923	-0.28910533460030047	0.3517482764433206	-0.8219097404643171	0.41112826889062465	0.9209882512991977	ENSG00000187005
95.34289246746968	-0.42024259384531737	0.5147202242400736	-0.816448575467883	0.41424362394680075	0.9209882512991977	ENSG00000186925
12848.312499823496	-0.15807006262842868	0.201479009539906	-0.7845485392716331	0.43271831216741236	0.9454153117057251	ENSG00000159216
2549.7580900119747	0.1499545567135546	0.19690359898319829	0.7615633106145011	0.44632067935099035	0.9454153117057251	ENSG00000185272
1446.1833719213482	0.17345488511169793	0.22977521032564693	0.7548894629053783	0.45031530868803343	0.9454153117057251	ENSG00000242220
930.0705814066897	0.18977380649110395	0.2516178540405197	0.7542143907663382	0.45072049779618983	0.9454153117057251	ENSG00000160307
7363.0154201426085	-0.12540285736186732	0.16648859458076296	-0.7532219109521937	0.4513165747513475	0.9454153117057251	ENSG00000183570
477.0999088643772	-0.2905437318122819	0.38611263811571206	-0.7524843870176825	0.4517598155769991	0.9454153117057251	ENSG00000277277
431.5047921400086	-0.27068332394455247	0.36474470299712325	-0.7421172171119572	0.4580163191782983	0.9454153117057251	ENSG00000189169
17731.309993140185	-0.1401061420384381	0.1888940271507449	-0.7417182223905251	0.45825807685299347	0.9454153117057251	ENSG00000185658
209.59097494865284	0.3224795688994032	0.442336872756096	0.729036145890596	0.4659795522999835	0.949915068321563	ENSG00000184724
1936.5308048506674	-0.15317642542738025	0.21457979411151099	-0.713843659239317	0.4753238592506108	0.949915068321563	ENSG00000160188
610.3891341392094	-0.21495074501960873	0.3023639498404105	-0.7109007047072279	0.47714576929627117	0.949915068321563	ENSG00000265590
5186.301084425977	-0.12069897334015303	0.1730856253412429	-0.6973367840465771	0.48559205306548875	0.949915068321563	ENSG00000160221
9289.511737341742	-0.19549990225714295	0.28114361711031743	-0.6953737889074362	0.48682108235366917	0.949915068321563	ENSG00000160294
3445.204306463717	0.14363685993390937	0.2066764456779169	0.6949841790764683	0.48706521642306644	0.949915068321563	ENSG00000154727
3776.371885432187	-0.18972504837082538	0.2745092385192373	-0.6911426711692606	0.4894758867333818	0.949915068321563	ENSG00000241945
7018.090151284943	-0.12807310842278588	0.19114744229935374	-0.6700226112479816	0.5028433762108464	0.9676565811116288	ENSG00000275895
2343.7469543644474	0.14073399062020134	0.2145795251673066	0.6558593626790428	0.5119146170982709	0.9769037276292004	ENSG00000185437
363.98868716120853	-0.29254521131265104	0.46135925920742765	-0.6340941586719567	0.526019374674273	0.9938208769834681	ENSG00000212935
446.97731398786084	0.24137832479514312	0.39386511776998256	0.6128451439462282	0.5399787377652256	0.9938208769834681	ENSG00000197683
426.28533319516043	0.20964251734557449	0.345298691737232	0.6071338303972198	0.5437621005794382	0.9938208769834681	ENSG00000241123
2109.540402836573	-0.14726156868396253	0.2473569943571858	-0.5953402250324705	0.5516160728969817	0.9938208769834681	ENSG00000205670
4693.749745938057	-0.13620352690657284	0.23363563702533804	-0.5829741072069472	0.5599107309820648	0.9938208769834681	ENSG00000156261
7083.043226036191	0.09948993626636715	0.17354785896668276	0.5732708940273757	0.566461289454219	0.9938208769834681	ENSG00000156265
5238.360857674064	0.09923912408857694	0.1839554520964455	0.5394736766842176	0.5895600555081386	0.9938208769834681	ENSG00000160282
4995.553547995986	-0.11343551871522972	0.21042013615781938	-0.5390906059967131	0.5898243372039493	0.9938208769834681	ENSG00000160224
2621.9846934633892	-0.13934528382163422	0.2593637208525741	-0.5372581923315327	0.5910892798050761	0.9938208769834681	ENSG00000159212
2161.981374611987	0.11758748245565817	0.21961580007609485	0.535423600737812	0.5923569740064433	0.9938208769834681	ENSG00000183527
252.3333607328533	0.2174763082532003	0.40909466055234217	0.5316038785731719	0.5950003779137285	0.9938208769834681	ENSG00000160182
3402.8427106297454	-0.10503792794255548	0.19794359791409585	-0.5306457447951418	0.5956642896732516	0.9938208769834681	ENSG00000160213
338.46628291120516	0.19387416599538615	0.36636745611440635	0.5291795511849302	0.5966809006641727	0.9938208769834681	ENSG00000182816
71.02773097148975	0.2833153442540548	0.5367065305142711	0.5278775795453479	0.597584306980196	0.9938208769834681	ENSG00000206102
4128.090617143245	-0.11403903032061351	0.2237808986102369	-0.5096012708360658	0.6103308333678062	0.9938208769834681	ENSG00000175894
2318.1160561456563	0.1568455057952145	0.3148366215279612	0.4981806278888835	0.618356735283419	0.9938208769834681	ENSG00000160233
12828.295666524074	-0.08056149164456787	0.16374279705566014	-0.4920002167617979	0.6227191903059115	0.9938208769834681	ENSG00000160216
24117.766570742773	-0.07624896481397964	0.1595766655948779	-0.47782026607546235	0.632778135540085	0.9938208769834681	ENSG00000157540
180.41713792085875	0.2216931624373353	0.4682296064865534	0.47347104789218813	0.6358771518537831	0.9938208769834681	ENSG00000212933
8408.183711475946	0.1017525698042187	0.22654925505624868	0.44914104784390096	0.6533299110369222	0.9938208769834681	ENSG00000171189
18470.019439316045	-0.0828185031664948	0.18626640712671663	-0.4446239364576005	0.6565915463578419	0.9938208769834681	ENSG00000159140
1092.2257012088567	-0.10353613112153484	0.24342718490073129	-0.4253269048966593	0.6705983829444746	0.9938208769834681	ENSG00000154719
84.37784675932653	0.22290739450713618	0.5296359818561375	0.4208690537337462	0.6738507038472348	0.9938208769834681	ENSG00000186980
8674.779814349755	0.0669384588394917	0.159108398357208	0.4207097773004465	0.6739670207105287	0.9938208769834681	ENSG00000157601
13131.404836532876	0.08308063409340583	0.19827663015282218	0.4190137487679271	0.6752060843429908	0.9938208769834681	ENSG00000159082
10138.407297615151	0.08276158135512558	0.19865123587810823	0.4166175004615014	0.6769582066682005	0.9938208769834681	ENSG00000198862
8469.0763463356	-0.07579794896431692	0.18867355786600792	-0.40174123932165984	0.6878744710502425	0.9938208769834681	ENSG00000159131
3666.9774073843964	-0.0801855065986685	0.20107166224927314	-0.3987906883629414	0.6900474387578165	0.9938208769834681	ENSG00000156253
73.64770865753229	0.24366168246449785	0.6150729553589128	0.3961508636358661	0.6919937373631134	0.9938208769834681	ENSG00000206105
9614.01845777135	0.06892154597498677	0.17418272045632557	0.3956853228289548	0.6923371843703784	0.9938208769834681	ENSG00000160218
7065.011065122852	0.06833446472393415	0.1732775041455779	0.3943643178662327	0.69331208382571885	0.9938208769834681	ENSG00000183486
3391.6604213737237	0.07645149781416856	0.19669279081097965	0.38868479876132267	0.6975093287262771	0.9938208769834681	ENSG00000154642
10548.97142175096	-0.06788795990776456	0.17972456960596028	-0.3777333285961207	0.7056287063149889	0.9938208769834681	ENSG00000182093
2934.9282565015956	0.08209903393525887	0.21822591448360207	0.3762112035572565	0.7067598869875387	0.9938208769834681	ENSG00000142207
387.6719025818171	0.10485868318123373	0.2798346316680158	0.3747166051471203	0.7078712414906168	0.9938208769834681	ENSG00000156282
173.5949275782864	-0.1424805298060184	0.3807645106673199	-0.37419592901741294	0.7082585525364016	0.9938208769834681	ENSG00000186970
1458.3293633260123	0.09630075517640245	0.2626865668257727	0.3665994662006226	0.7139178064475888	0.9938208769834681	ENSG00000155304
992.712355019171	-0.1090800246654362	0.3130854441328319	-0.34840337265617854	0.7275372699980329	0.9938208769834681	ENSG00000160207
6113.677332474156	0.0583283532075508	0.17434882993189954	0.3345497255721979	0.737964774632897	0.9938208769834681	ENSG00000159256
2760.7141281765544	-0.07608086472913725	0.23439411636486346	-0.3245852153161898	0.7454950183454196	0.9938208769834681	ENSG00000183844
95.3800104344425	-0.18850568975097046	0.5816702662588549	-0.3240765441964016	0.7458800844637874	0.9938208769834681	ENSG00000244624
5277.212918645322	0.05312813073419239	0.16544338652567614	0.3211257448840188	0.7481151010744085	0.9938208769834681	ENSG00000159110
3810.433197844296	-0.06599876855334803	0.20938769446042527	-0.3151988884706018	0.7526106494562023	0.9938208769834681	ENSG00000142197
4732.71295718329	-0.05876100722118857	0.1914679843163252	-0.3068972989453382	0.7589215450623761	0.9938208769834681	ENSG00000160185
13920.801080641144	-0.046564770752642703	0.1581397919800379	-0.29445321869729413	0.7684116056836314	0.9938208769834681	ENSG00000160209
20764.964489019672	-0.05153485165105378	0.175387515522417	-0.29383420762618023	0.7688845943981234	0.9938208769834681	ENSG00000141956
3270.3623283424986	-0.0610403470810674	0.21978720229449228	-0.2777247557811833	0.7812236555287568	0.9938208769834681	ENSG00000280071
1832.5062109880237	0.05906431457293363	0.21535310062685176	0.27426730518858883	0.7838792081518476	0.9938208769834681	ENSG00000278961
202.78829493214778	0.10209600737091043	0.37716600908174225	0.2706924932590715	0.7866275508486831	0.9938208769834681	ENSG00000184351
7984.939052479899	-0.04614700074069122	0.1713668065907755	-0.2692878606934096	0.78770817303402	0.9938208769834681	ENSG00000157578
3911.8521463122215	0.052397931808625495	0.19794831909116126	0.26470511115830514	0.7912366397767786	0.9938208769834681	ENSG00000160190
853.7731771949099	0.06229062570855029	0.23657735113029543	0.2632991933122271	0.7923199814037079	0.9938208769834681	ENSG00000221837
1640.0131618070427	0.07632746036666604	0.2937631981709379	0.2598264889608529	0.7949976172591611	0.9938208769834681	ENSG00000188992
197.5428003047381	0.11082451419990207	0.4372784370748303	0.2534415255901058	0.7999270420523181	0.9938208769834681	ENSG00000186977
6221.878183417758	0.04212020932799836	0.17144225606948768	0.245681609036494	0.805928709793119	0.9938208769834681	ENSG00000156273
78.80706375585987	-0.11977473039056913	0.49831250018386364	-0.24036067798093674	0.8100506591557607	0.9938208769834681	ENSG00000206104
1124.8310818513637	0.05452371714364966	0.22737738168150035	0.2397939352649594	0.8104900087837461	0.9938208769834681	ENSG00000160256
402.0573995210533	-0.07936724917121114	0.33681550645033576	-0.2356401283529208	0.8137119322062719	0.9938208769834681	ENSG00000243489
3511.1195387945872	0.04628638341038975	0.1985661754127876	0.23310306155702348	0.8156813776069078	0.9938208769834681	ENSG00000159079
6022.782045548892	0.03820524811048927	0.16944922125979836	0.2254672392498827	0.8216158085430068	0.9938208769834681	ENSG00000156304
1407.0144901117446	0.054186708057230575	0.24644125923480006	0.21987676992675767	0.8259671285117204	0.9938208769834681	ENSG00000184221
1407.7106757076472	-0.05047632447629972	0.24218246311789335	-0.20842270669172303	0.8348989282328827	0.9938208769834681	ENSG00000183067
2781.967685725919	-0.04328524509834368	0.2097847639748492	-0.20633169100656465	0.8365318252418555	0.9938208769834681	ENSG00000243927
226.85286633029864	-0.07769189035977078	0.38323183025960705	-0.20272817711185712	0.8393474983089935	0.9938208769834681	ENSG00000274749
1132.8941493671775	-0.0500473048950994	0.25080805444425985	-0.19954424911111468	0.8418370334652978	0.9938208769834681	ENSG00000170262
270.6911726534873	0.06449158995314884	0.3270205187408888	0.19720961302812948	0.8436635082312918	0.9938208769834681	ENSG00000274559
6197.824518912008	-0.038596173274579704	0.20766391721898642	-0.18585883282688512	0.8525554662820278	0.9938208769834681	ENSG00000173638
11744.143086296235	-0.029359064561030927	0.16512205288173473	-0.1778022017571375	0.8588783181507686	0.9938208769834681	ENSG00000160255
231.53534639355232	-0.0757409872245491	0.42945529961212586	-0.1763652405569488	0.8600070106111416	0.9938208769834681	ENSG00000187766
203.25439650214776	-0.06576324414694099	0.37818992625141623	-0.17388946553595494	0.8619523317856097	0.9938208769834681	ENSG00000183640
3281.544481991094	0.03957053522436516	0.2353072578013327	0.16816538339745613	0.8664531731247307	0.9938208769834681	ENSG00000274391
9921.182656235176	0.03008248096690649	0.17903771619376532	0.1680231495711743	0.8665650672565464	0.9938208769834681	ENSG00000177398
6513.05371090249	-0.02735849874233096	0.1770971191538124	-0.1544830253199633	0.8772288943850878	0.9938208769834681	ENSG00000160199
10696.774629064568	-0.023857468325060124	0.16633921488303108	-0.14342660172970384	0.8859532750191507	0.9938208769834681	ENSG00000142185
3643.2661783663516	0.02723985144217783	0.1990410986209748	0.1368554114245997	0.8911450836564394	0.9938208769834681	ENSG00000160193
333.7472150831965	-0.06203241795282487	0.4773456844176638	-0.12995282030987898	0.8966037540004776	0.9938208769834681	ENSG00000182591
5237.399631116383	-0.035364275517321256	0.27336000715688263	-0.12936887105444625	0.8970657779615848	0.9938208769834681	ENSG00000154654
2454.902599528784	-0.031065632286921784	0.24273852477324498	-0.12797981826717392	0.8981649443806198	0.9938208769834681	ENSG00000183421
3239.345976776566	-0.027221008597318883	0.2139626982809947	-0.12722315065203493	0.8987637826914036	0.9938208769834681	ENSG00000198743
4094.1810813970187	-0.02179852606295673	0.1762051449159689	-0.1237110645852725	0.9015440506913233	0.9938208769834681	ENSG00000275464
431.4086267660107	-0.040068282759580444	0.3405064651608822	-0.11767260495523636	0.9063270740194537	0.9938208769834681	ENSG00000188155
4308.466690542329	0.0296075771705624	0.25739755579095397	0.11502664459878657	0.9084240028761905	0.9938208769834681	ENSG00000142156
2687.2499851303896	0.02519450220640729	0.22645402732295555	0.11125658706204575	0.9114128801201062	0.9938208769834681	ENSG00000241837
9234.843524773807	-0.01862659545854751	0.1730987238330998	-0.10760677517476734	0.9143076223898696	0.9938208769834681	ENSG00000160179
10252.110668201822	-0.023203101437540008	0.2188999967754029	-0.10599863763975746	0.9155834331037997	0.9938208769834681	ENSG00000157617
1274.5149770497069	0.03267728714583427	0.30941786028042395	0.10560892353214192	0.9158926443951554	0.9938208769834681	ENSG00000215454
266.48642401417464	-0.0414852234671752	0.4495458637746451	-0.09228251622390973	0.9264735791216573	0.9938208769834681	ENSG00000221864
25486.860853331887	0.015268267446589224	0.16671802746066905	0.09158138252440161	0.9270306438717352	0.9938208769834681	ENSG00000205726
196.4717007861662	-0.02991057741788659	0.3422668454076032	-0.08738964296195938	0.9303618016023435	0.9938208769834681	ENSG00000240432
2899.4521078420917	0.022751091321779455	0.2652660944644261	0.08576705352304466	0.9316515974206984	0.9938208769834681	ENSG00000277117
1659.396733379515	0.01861287444462204	0.21721656908033302	0.08568809701500467	0.9317143645305779	0.9938208769834681	ENSG00000159228
2350.6534802346127	0.01877328941142472	0.23111888679440867	0.08122784629074672	0.9352607545436017	0.9938208769834681	ENSG00000159259
6677.627434192201	-0.015152800247704773	0.2245121317642882	-0.06749212226808957	0.9461899332465022	0.9938208769834681	ENSG00000274276
5027.134232123239	-0.012570336001244601	0.20948001378257136	-0.06000732850004446	0.9521497979116981	0.9938208769834681	ENSG00000154645
5393.600855782194	-0.01004027933155641	0.1742903050607183	-0.057606642710612235	0.9540619583443574	0.9938208769834681	ENSG00000185808
6930.857154267068	0.009779437262999433	0.19687938071785943	0.04967222685962215	0.96038358888491	0.9938208769834681	ENSG00000159086
7103.176396998597	0.00833835632573489	0.1764610316925372	0.04725324478587151	0.9623113916809242	0.9938208769834681	ENSG00000159147
306.7433790129438	0.01884515045045814	0.43944351109149477	0.04288412497808954	0.9657939035408556	0.9938208769834681	ENSG00000186971
229.1885808477993	-0.020069089926392475	0.5158146531710449	-0.03890756069649215	0.9689640885708031	0.9938208769834681	ENSG00000212938
6078.443963399259	-0.007683263764098428	0.20701835484328385	-0.037113925332441074	0.9703941688688137	0.9938208769834681	ENSG00000156256
