gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160179	8719.299945361738	0.2059608761115315	0.16441596543717912	1.2526817305356277	0.2103215573545398	0.9577368309543283
ENSG00000183255	3872.4177711616944	-0.21489539051710052	0.17310863658677633	-1.241390347438715	0.21446158320518158	0.9577368309543283
ENSG00000221859	310.992717796297	0.552465993538914	0.4451160595026994	1.2411729070304722	0.2145418811026588	0.9577368309543283
ENSG00000157538	7108.618924442868	0.21744796001847014	0.1756949497974056	1.2376449082299181	0.21584775504390286	0.9577368309543283
ENSG00000186980	69.75178356413296	-0.8570844649429203	0.6982816458658124	-1.2274194374394667	0.21966498445510194	0.9577368309543283
ENSG00000275895	7278.064385826834	0.21641995380593154	0.1799288339734731	1.202808627314499	0.22905038547208204	0.9577368309543283
ENSG00000183570	7225.224741508024	-0.1897064943824833	0.15794448186854562	-1.2010960569067088	0.2297139424127129	0.9577368309543283
ENSG00000159197	257.15519808708245	0.518124740006943	0.4314162899088185	1.2009855726969667	0.2297567978162506	0.9577368309543283
ENSG00000186967	111.32835322505184	-0.6686874680049951	0.5572735895631944	-1.1999267155817124	0.23016780331906192	0.9577368309543283
ENSG00000154736	3219.1364793916705	0.6850757395130743	0.5712559392845596	1.1992448435128087	0.2304327550581121	0.9577368309543283
ENSG00000142197	3518.6006608150387	-0.22845748161483645	0.19072074097779515	-1.1978638528959724	0.2309700239925525	0.9577368309543283
ENSG00000198743	3926.887216815563	0.3265423245626287	0.2765600776561133	1.1807283514313498	0.23771065491038562	0.9577368309543283
ENSG00000272804	536.6927549168588	0.4279134947953999	0.37066052622436524	1.1544620063922824	0.2483108065012734	0.9577368309543283
ENSG00000183640	166.84729516429755	-0.6043766975055527	0.5288089338424432	-1.1429018286699835	0.2530793532297931	0.9577368309543283
ENSG00000156304	5366.269876943241	-0.18449585286301953	0.1654554482072138	-1.1150787409064935	0.2648166806812083	0.9577368309543283
ENSG00000160193	3250.320574844577	-0.20351820193760442	0.18380124472439333	-1.1072732518366581	0.2681758052963532	0.9577368309543283
ENSG00000160209	13934.925531778837	-0.16367424879368286	0.148239222692938	-1.1041224165935957	0.2695400384292265	0.9577368309543283
ENSG00000241837	2880.833786279919	0.2369839279374985	0.21557450930296315	1.0993133126164145	0.2716314275791173	0.9577368309543283
ENSG00000231068	88.3460611091792	-0.6917800262623369	0.630072703855321	-1.0979368286063467	0.2722320748442356	0.9577368309543283
ENSG00000160199	5548.222575347993	-0.18655496487314138	0.17217362485843907	-1.083528124743419	0.27857407423043884	0.9577368309543283
ENSG00000160183	6170.9371352571225	0.1974996249561729	0.1825203806943791	1.0820688857036507	0.27922192004943147	0.9577368309543283
ENSG00000159082	14600.306409157905	0.17020654107925723	0.15832097446659538	1.0750725963676382	0.28234222729268216	0.9577368309543283
ENSG00000156273	5823.233374445516	0.2167350396330785	0.20432111672843345	1.0607569256835288	0.288800382254875	0.9577368309543283
ENSG00000244362	120.83064103258414	0.5659168072863341	0.537203279173982	1.0534500239025024	0.2921347876842162	0.9577368309543283
ENSG00000159079	3242.6414365580367	-0.20972938695617957	0.1995868124769972	-1.0508178589221737	0.2933422518827988	0.9577368309543283
ENSG00000249209	326.4551605469224	-0.4045752303120199	0.3939699185947513	-1.0269190900541256	0.3044585643933634	0.9577368309543283
ENSG00000274749	204.44197311904594	0.44246924344221206	0.4324282733547807	1.0232199666537376	0.30620385447910653	0.9577368309543283
ENSG00000187766	306.25464731366134	0.49153137781601497	0.4805474730809205	1.0228570648070912	0.3063754323374448	0.9577368309543283
ENSG00000215455	429.4606552176188	0.43239347098703884	0.44269999755305395	0.9767189369257225	0.32870831740406453	0.9577368309543283
ENSG00000198390	213.15784745419137	0.4408613235457156	0.4544968357062752	0.9699986642605104	0.3320471579339252	0.9577368309543283
ENSG00000160298	6777.322789274428	-0.19388993247571415	0.20090955066318414	-0.9650608039075351	0.334514357675709	0.9577368309543283
ENSG00000221837	684.2963737834398	0.2944337876435492	0.3068125413740161	0.9596536905726526	0.33722953752129436	0.9577368309543283
ENSG00000159110	5273.12099667894	0.16051577081070426	0.17089528695131917	0.9392638830140962	0.34759527706093857	0.9577368309543283
ENSG00000222018	245.74699180940777	-0.37916349248029974	0.41041389838912207	-0.9238563654118916	0.3555611039516668	0.9577368309543283
ENSG00000159147	6309.842213942613	-0.15285643344075275	0.16552309311995858	-0.9234749699244322	0.3557597384363112	0.9577368309543283
ENSG00000160294	10340.285213504187	0.14710246302937025	0.16600625728923415	0.8861260137506283	0.37554962653816204	0.9577368309543283
ENSG00000156282	393.0545941870724	0.34032258816117544	0.3858389201299565	0.882032813191965	0.3777590629968477	0.9577368309543283
ENSG00000160213	3872.042169063933	0.18371496198341788	0.20962433800247887	0.8764009166781264	0.3808121201796148	0.9577368309543283
ENSG00000160233	1936.6080521023564	-0.27545571446585737	0.3144020600670424	-0.8761256666292829	0.3809617209060721	0.9577368309543283
ENSG00000160307	954.3626221251644	0.22485839993735998	0.25679830652854624	0.8756225964923342	0.38123523700845435	0.9577368309543283
ENSG00000188694	709.7149571851761	-0.3599377159621736	0.4121276923178105	-0.8733645485890067	0.38246440778129226	0.9577368309543283
ENSG00000154639	3235.175873620665	-0.15646499752075116	0.18005114559807497	-0.8690030657734622	0.3848454539033858	0.9577368309543283
ENSG00000157578	7966.1777773526865	0.12624167052560453	0.1456031491475132	0.8670256877322535	0.385927935168403	0.9577368309543283
ENSG00000160310	9500.964252146536	-0.14619387610084922	0.17218335203854032	-0.8490592985326839	0.39584829689954526	0.9577368309543283
ENSG00000189169	484.22574089356624	-0.2980832644136204	0.3544105350163406	-0.841067730675322	0.4003099916501127	0.9577368309543283
ENSG00000183421	2100.4967590449965	-0.23863033061488206	0.2850763381977071	-0.8370751922924812	0.40255030379564577	0.9577368309543283
ENSG00000154646	1982.761881961906	0.17137308649174984	0.20894746825321558	0.8201730699319565	0.41211745172640596	0.9577368309543283
ENSG00000185808	5695.79047373581	0.1338618151552969	0.16580602677108472	0.8073398643108995	0.4194707027854881	0.9577368309543283
ENSG00000142188	3698.358993216433	0.1419406075740131	0.17816824351939825	0.7966661441468338	0.425644951474004	0.9577368309543283
ENSG00000184900	2709.125232451729	-0.17380087133407263	0.22010042443195862	-0.7896435083331748	0.4297359914704322	0.9577368309543283
ENSG00000175894	4292.60958143801	0.1652104226186053	0.20979944554254312	0.7874683471701737	0.43100775062987795	0.9577368309543283
ENSG00000173638	6804.358674950117	0.1213580982329513	0.1559579852374231	0.77814610164526965	0.4364828871237764	0.9577368309543283
ENSG00000241945	3578.9071797457555	0.14038716755347055	0.1812397609384394	0.7745936478097375	0.4385798120133871	0.9577368309543283
ENSG00000160201	6879.925860562404	-0.14857850730100033	0.19224322528066856	-0.7728673251506303	0.439600904051556	0.9577368309543283
ENSG00000205758	7743.749711459321	-0.11908684919500064	0.15680513035801658	-0.7594576078161616	0.44757886380524	0.9577368309543283
ENSG00000278961	1568.002839452051	-0.19527183935922932	0.25748551642122186	-0.7583798967542047	0.4482235891954409	0.9577368309543283
ENSG00000160221	5567.3803063069645	-0.13315852579483903	0.17705313603771528	-0.7520822775286738	0.4520015810050923	0.9577368309543283
ENSG00000154645	5265.51711881844	-0.12060873055301313	0.16085000045790884	-0.7498211390094088	0.4533624354576467	0.9577368309543283
ENSG00000157601	8439.379920330239	0.12103517212480726	0.16366572393576834	0.7395266963307986	0.45958723514060595	0.9577368309543283
ENSG00000276076	1018.005935986334	0.182616806421018	0.25117333771117156	0.727054901945891	0.4671923239140965	0.9577368309543283
ENSG00000141956	21322.014335355827	0.10463305796454396	0.14624292612454518	0.7154743189112278	0.47431600406177893	0.9577368309543283
ENSG00000183778	8424.602757120121	-0.13821694475773402	0.19650560541639153	-0.7033740562507366	0.48182267015282665	0.9577368309543283
ENSG00000170262	1249.9706230000609	0.17703920116623334	0.2547546401414046	0.6949400453234753	0.4870928753171331	0.9577368309543283
ENSG00000186971	246.6931977004188	0.26478003389949795	0.38626003986606827	0.6854968326294062	0.49303045865518286	0.9577368309543283
ENSG00000159259	1949.4424908459039	-0.16341345283718636	0.24123853826542735	-0.6773936453610392	0.49815622912472823	0.9577368309543283
ENSG00000142166	2806.111326944011	-0.12373882894263155	0.18389456953755667	-0.6728791897107133	0.5010241525107142	0.9577368309543283
ENSG00000188155	513.9190090275679	-0.26130540639880895	0.38916393588757314	-0.67145329333471	0.5019318042913357	0.9577368309543283
ENSG00000160216	12614.291335213096	0.10247121318739692	0.153508234778865	0.6675290959798409	0.504434230884051	0.9577368309543283
ENSG00000155313	7624.763094700353	-0.10572542510796402	0.1620879082124231	-0.652272129821099	0.5142256358698687	0.9577368309543283
ENSG00000212935	353.61210062603385	0.26668837413475255	0.4096731068224198	0.6509784745288478	0.5150603822065505	0.9577368309543283
ENSG00000186977	156.26635960866494	0.32708084548651445	0.5070908809049302	0.6450142524803869	0.518917949583827	0.9577368309543283
ENSG00000186866	7825.194330336412	-0.12414877517309605	0.19480266719068454	-0.6373053149809894	0.5239259896036035	0.9577368309543283
ENSG00000212933	116.18084371312887	-0.3575173010020574	0.5628421192139411	-0.6351999766850462	0.5252979984644867	0.9577368309543283
ENSG00000205927	1801.128284393355	-0.15490766005528978	0.24514251000498577	-0.6319085990109966	0.5274466040833361	0.9577368309543283
ENSG00000184787	5731.841213446275	-0.10452942006530516	0.1671161748962778	-0.6254895442058933	0.5316498086567946	0.9577368309543283
ENSG00000198862	10175.3230679526	0.10430658780577053	0.16721990692575256	0.6237689622210099	0.5327793258932298	0.9577368309543283
ENSG00000159212	2243.7953515767167	-0.14121280298925876	0.22652197517966702	-0.623395601584593	0.5330245876459931	0.9577368309543283
ENSG00000156284	722.5715738679764	-0.18272724676599472	0.2932710292792258	-0.6230661351551999	0.533241062577778	0.9577368309543283
ENSG00000206107	218.7192664763598	-0.28440663205021854	0.45787625351771266	-0.6211430050482328	0.5345055358216735	0.9577368309543283
ENSG00000206102	96.36109651427422	-0.34531364696114775	0.5568547798223554	-0.6201143627990545	0.5351824968090675	0.9577368309543283
ENSG00000142185	10185.997213373983	0.11160876244602837	0.18140470676467338	0.6152473352899958	0.538391391690864	0.9577368309543283
ENSG00000205439	165.50156485547404	0.31610017662063367	0.5162676857538028	0.6122796087055025	0.5403527785785575	0.9577368309543283
ENSG00000276612	475.3452017466279	-0.2190541174345926	0.3741102116399843	-0.5855336492268591	0.5581889477536359	0.9577368309543283
ENSG00000187026	143.15835656292128	-0.33047652881419837	0.5648405341721815	-0.5850793433203902	0.5584943676589007	0.9577368309543283
ENSG00000182816	247.1624725673093	0.23415233611793068	0.40499579998969687	0.5781599120876996	0.5631561609757296	0.9577368309543283
ENSG00000166979	5424.479621229247	-0.09000763877272755	0.15741159340684593	-0.5717980284977731	0.567458813100542	0.9577368309543283
ENSG00000160208	2687.6762656572373	0.13936114711257494	0.2513177587579511	0.5545216852216015	0.5792218690462532	0.9577368309543283
ENSG00000273590	3049.2817280742624	-0.1054822744154581	0.19431685214190272	-0.5428364717354938	0.5872423993562215	0.9577368309543283
ENSG00000183844	2345.566676520818	-0.1149991963554474	0.21448189991811753	-0.5361720331615418	0.5918396600800699	0.9577368309543283
ENSG00000159267	7232.787741444502	-0.08339410848789812	0.15819112797499926	-0.5271731073380919	0.598073382061748	0.9577368309543283
ENSG00000280071	3228.4635639027542	-0.10437278589901908	0.2007785918813653	-0.519840212649216	0.6031749491111595	0.9577368309543283
ENSG00000160299	8674.919114257911	-0.08820319401547513	0.17436314119634952	-0.5058591707530087	0.6129555165574759	0.9577368309543283
ENSG00000187005	185.96252061817358	0.26954607827065213	0.5344993707590482	0.5042963434884252	0.6140531465807815	0.9577368309543283
ENSG00000142182	1644.7380496434696	-0.11959331782435885	0.23873240591546546	-0.500951336563443	0.6164053716084028	0.9577368309543283
ENSG00000160285	8270.723517216624	-0.10809455044198729	0.21792624562912857	-0.49601437463363107	0.6198842691789589	0.9577368309543283
ENSG00000197381	17338.518295770096	-0.11870216795844671	0.23939276908419382	-0.49584692308187245	0.6200024161194804	0.9577368309543283
ENSG00000206105	63.36700909892268	0.33670332933333846	0.6892615487108914	0.4884986402666249	0.6251966886094182	0.9577368309543283
ENSG00000160282	4789.524714824001	-0.07539896319898838	0.1562215747236052	-0.4826411674084574	0.6293505433105522	0.9577368309543283
ENSG00000182670	29247.071504400534	0.0939262996563451	0.19507228883541247	0.4814948356688076	0.6301648492625518	0.9577368309543283
ENSG00000160284	1127.1076509883378	-0.13751898513821137	0.29848227343346195	-0.46072747823956545	0.6449941381522006	0.9577368309543283
ENSG00000215454	1271.0283696295821	0.14314505621259332	0.3118808487738558	0.45897353677008723	0.6462531697160372	0.9577368309543283
ENSG00000157542	8536.356593440429	-0.08475342625009273	0.18557886055298145	-0.4566976324649662	0.6478883927964795	0.9577368309543283
ENSG00000160202	1534.35188065893	-0.10652597435278743	0.23779854475998943	-0.4479673097255676	0.6541767894070061	0.9577368309543283
ENSG00000285815	1041.184562503751	-0.1442254946386578	0.32275429568628405	-0.4468584820288323	0.65497724260425	0.9577368309543283
ENSG00000160255	11488.198787946076	-0.07323980503776117	0.16446719949434638	-0.4453155721197698	0.6560917159245602	0.9577368309543283
ENSG00000154642	3261.8499185107553	0.07770260085092934	0.17690145069362526	0.4392423043805451	0.6604859747840867	0.9577368309543283
ENSG00000160214	3845.109302646854	-0.08709244994083802	0.19908449016985608	-0.43746476617305535	0.6617743230804944	0.9577368309543283
ENSG00000240432	136.4963502320188	0.2066664121855974	0.4741788391594928	0.4358406472796732	0.6629523503271242	0.9577368309543283
ENSG00000160223	6069.169981248463	-0.07886670495140133	0.18097408737868945	-0.43579004095968854	0.662989070181853	0.9577368309543283
ENSG00000142192	11354.680665873628	-0.06404377874466957	0.14761672292416	-0.43385178505536187	0.6643960739517982	0.9577368309543283
ENSG00000157551	11706.749673119291	0.07247007215371763	0.1670492528325776	0.4338245812230575	0.6644158299809777	0.9577368309543283
ENSG00000205726	26235.300654972707	0.07286083071183758	0.17026154780464708	0.4279347371811507	0.6686986357519791	0.9577368309543283
ENSG00000185272	2479.9845230112132	-0.08558031592326086	0.20361049123357736	-0.4203138816903352	0.6742561702836498	0.9577368309543283
ENSG00000142168	1443.0391733643264	0.09734823711311603	0.23774699855698755	0.40946147671253075	0.6822010320734784	0.9577368309543283
ENSG00000159231	409.2326704489741	-0.17594331663937712	0.43194323337460855	-0.407329720770942	0.6837658367875663	0.9577368309543283
ENSG00000184351	239.72911734357803	-0.17510329578880357	0.4419458858020465	-0.3962098107803965	0.691950254348012	0.9577368309543283
ENSG00000142149	2826.582863709717	0.09131818399375362	0.23231459888773454	0.3930798341170238	0.6942605178393011	0.9577368309543283
ENSG00000159261	3011.648555363248	0.0713752747574455	0.1833569982867911	0.38926943298780714	0.6970768455465817	0.9577368309543283
ENSG00000280433	2174.4888185248406	0.09199220864119488	0.23833859625660725	0.38597277187179313	0.6995168341688395	0.9577368309543283
ENSG00000243646	3381.2392722043437	0.07197879274289987	0.18960567050365884	0.3796236291441024	0.7042248181313268	0.9577368309543283
ENSG00000243927	2952.016758621505	-0.07052630485977725	0.18752257539241052	-0.37609500995916684	0.7068462639339288	0.9577368309543283
ENSG00000275993	1733.7401019063557	-0.07977128354317237	0.21933697492633114	-0.36369282274438774	0.7160874034840742	0.9577368309543283
ENSG00000159256	5423.933272689789	0.06476402160240087	0.18747000403041814	0.3454633819279831	0.7297460346408464	0.9577368309543283
ENSG00000183486	6641.935258245435	-0.0566772757371357	0.16504711667769012	-0.3434005808645364	0.7312971226016707	0.9577368309543283
ENSG00000177398	10822.075120042713	-0.04905350323733287	0.14490543943764675	-0.33852078588423684	0.7349707658613571	0.9577368309543283
ENSG00000156299	7076.985127002787	-0.0469657281837502	0.1505831282655189	-0.31189236619481625	0.7551223242306753	0.9577368309543283
ENSG00000186965	119.2201085522291	-0.16118302725390174	0.5196958070366867	-0.31014879295057196	0.7564478089634895	0.9577368309543283
ENSG00000160200	8371.10792106177	0.04728954080160304	0.15251705338249794	0.3100606768412019	0.7565148149216512	0.9577368309543283
ENSG00000173276	9009.688506261948	-0.048721127121449	0.15746700088774918	-0.3094053156964614	0.7570132273065063	0.9577368309543283
ENSG00000188992	1693.4409165281497	0.074593955131962	0.25623528693414327	0.2911150763990359	0.7709633097529381	0.9577368309543283
ENSG00000160190	4074.7920736177716	0.046617043482880566	0.16089085284915094	0.2897432803503632	0.7720126429241807	0.9577368309543283
ENSG00000160305	12056.916973369587	0.05385352456256907	0.18796520114005355	0.2865079505990187	0.7744891048963224	0.9577368309543283
ENSG00000142178	2463.4862860068397	-0.060295438966160436	0.2209819329785716	-0.2728523465853076	0.7849667188877683	0.9577368309543283
ENSG00000156256	5930.411982318351	-0.05290503851043531	0.19508315210311092	-0.2711922477163606	0.786243175077062	0.9577368309543283
ENSG00000155307	5829.69329302697	0.053789645146505985	0.20030737949525554	0.2685355141784981	0.7882871420056667	0.9577368309543283
ENSG00000159086	6888.329563494863	-0.044850117516054555	0.16961116739285284	-0.26442903616229974	0.7914493399059783	0.9577368309543283
ENSG00000277117	2711.5060903394865	0.06097474060506051	0.24058648339675284	0.25344208761930587	0.7999266077911693	0.9577368309543283
ENSG00000156253	3143.548295053329	0.04885013358401548	0.19606487026153513	0.2491529131090809	0.80324250091048	0.9577368309543283
ENSG00000142156	3763.506270539701	-0.04388587837987642	0.17842882399296156	-0.24595733692448465	0.8057152583222653	0.9577368309543283
ENSG00000265590	717.5158217074945	-0.06669738956145933	0.27260286041066345	-0.24466870766133136	0.8067129593784944	0.9577368309543283
ENSG00000157540	23810.748221191898	-0.03577417783173936	0.1470409834818137	-0.24329392380705875	0.8077777111077841	0.9577368309543283
ENSG00000159140	18733.228510747562	0.039766719879763726	0.1655983991494118	0.24013951876360864	0.8102220988337812	0.9577368309543283
ENSG00000241123	333.3116706441472	0.08406240557756828	0.35019083844354126	0.240047415149957	0.8102934990137025	0.9577368309543283
ENSG00000159228	1676.3755724480789	-0.04934699064974252	0.20728063766722948	-0.23806850077798725	0.8118279651663057	0.9577368309543283
ENSG00000156265	7733.5620680914835	0.04314807959179606	0.18457614005866257	0.2337684577111787	0.8151647382373199	0.9577368309543283
ENSG00000182093	9965.906255528906	0.03632449412933754	0.15614204121791497	0.23263750009929962	0.8160429052361639	0.9577368309543283
ENSG00000242220	1685.477419335171	-0.05057829842491015	0.2220704105198301	-0.22775793635232502	0.8198344291746266	0.9577368309543283
ENSG00000159216	12541.211137830316	0.04049286246259535	0.1862901526165565	0.21736448166394684	0.8279243089864442	0.9577368309543283
ENSG00000206106	112.50168194259386	-0.13071424816742058	0.6059964840791743	-0.21570133095086172	0.8292205636925181	0.9577368309543283
ENSG00000171587	6203.747179549138	0.048113912365606006	0.22321842992818638	0.21554632554796288	0.8293413981878922	0.9577368309543283
ENSG00000274559	341.82171760724736	0.07909305134437127	0.37558505356047206	0.21058625894343977	0.8332101356449586	0.9577368309543283
ENSG00000221864	213.93883400023995	0.08406759643977764	0.40475596164669964	0.20769946438283207	0.8354636359195593	0.9577368309543283
ENSG00000279493	149.80106239496152	-0.11193731775541572	0.5449437417000519	-0.20541077764505883	0.8372512004672235	0.9577368309543283
ENSG00000185917	9443.26068335666	-0.03004239596160769	0.14728867505931773	-0.2039694901831976	0.8383773409941826	0.9577368309543283
ENSG00000160194	2729.331203468909	0.04250978617602611	0.23361258844628624	0.1819670183818037	0.8556086092541908	0.9577368309543283
ENSG00000182871	8750.726762269847	-0.029084466264404817	0.16103627656029673	-0.18060816410838174	0.856675147240745	0.9577368309543283
ENSG00000184032	143.5356369219554	0.10278953967172631	0.5783158320943178	0.17773945302428157	0.8589275995049384	0.9577368309543283
ENSG00000156261	4776.35805486659	-0.028926225757393842	0.16487717008196545	-0.1754410616279606	0.8607330783775089	0.9577368309543283
ENSG00000159131	8715.350969945634	-0.02719759373750086	0.1565647779718353	-0.17371463805475765	0.862089732933685	0.9577368309543283
ENSG00000244025	141.17421906792242	0.08719412869736769	0.5069553542105057	0.17199567570039237	0.8634409286303988	0.9577368309543283
ENSG00000160218	8653.235080848459	-0.030287661986273567	0.18004199938478116	-0.1682255367623615	0.8664058517933894	0.9577368309543283
ENSG00000184724	144.98185968130727	0.08855134966708404	0.5317035793382171	0.16654269993310775	0.8677298826585788	0.9577368309543283
ENSG00000142207	4402.744165423298	-0.039913765115883765	0.24322325454522906	-0.16410340857626146	0.8696497385365691	0.9577368309543283
ENSG00000160226	4290.794450757605	-0.027111284108310568	0.16945085318255193	-0.15999496962758386	0.8728850368278123	0.9577368309543283
ENSG00000180530	7770.09397702651	0.02765394532526247	0.1741312118685329	0.15881096231123049	0.8738178117515276	0.9577368309543283
ENSG00000160224	4371.889290472316	0.03392802476853858	0.21410643738310653	0.15846335674545942	0.8740916928797144	0.9577368309543283
ENSG00000185658	17050.05716006976	0.02277529321666236	0.15002541837731811	0.15180956309271448	0.8793371393043676	0.958896213812858
ENSG00000205445	662.8484339678033	-0.04106274238774834	0.28509641514487155	-0.14403107231945492	0.8854759332842099	0.9610141645596402
ENSG00000274276	5789.068386121865	-0.024656438628126037	0.18132299280167044	-0.13598076144206953	0.8918364898291445	0.9610597920986396
ENSG00000182362	2224.448730847909	0.026606625154523774	0.19951514333679818	0.1333564195155331	0.8939115096812674	0.9610597920986396
ENSG00000160256	1167.9570162546593	-0.03311488125626493	0.2619614142495832	-0.12641129362935413	0.8994063628443355	0.9624488649128636
ENSG00000249624	1568.6859268889295	-0.023240601681584986	0.21715967390051066	-0.10702079840215828	0.9147724797752322	0.9676216797271301
ENSG00000205581	7602.746969467982	-0.016918433248671646	0.15960399175810627	-0.10600256962440514	0.9155803134099211	0.9676216797271301
ENSG00000160180	829.2270440946061	-0.02443750072829481	0.24906674326521713	-0.09811627360571658	0.9218399654077779	0.9676216797271301
ENSG00000186924	115.4225898594908	0.05694782459756722	0.5849369058473916	0.09735720900541836	0.9224427255083681	0.9676216797271301
ENSG00000186970	176.99968545326976	0.0390386900121888	0.41674680640473527	0.093674839044298	0.9253674579049845	0.9676216797271301
ENSG00000160185	4447.0756086614765	-0.010137380273432167	0.1770619680390125	-0.05725329039152311	0.9543434281478751	0.9854825570232134
ENSG00000155304	1700.5050104715185	0.015361148989472563	0.28046755083266584	0.05476979045835295	0.9563218679858754	0.9854825570232134
